popularity,is_collaboration,num_artists,track_name_length,release_year,release_month,release_day_of_week,is_explicit,artist_popularity,artist_followers
27,1,4,43,2015.0,7.0,4.0,1,86,17967990
27,0,1,10,2015.0,11.0,3.0,1,84,12436593
27,1,3,76,2022.0,6.0,4.0,0,76,12787604
27,0,1,48,2022.0,5.0,3.0,1,88,104677300
27,0,1,17,2021.0,2.0,3.0,0,81,25971799
27,0,1,13,2008.0,1.0,1.0,1,72,11088183
27,1,2,9,2021.0,6.0,3.0,1,74,14647118
27,0,1,13,2015.0,12.0,4.0,1,84,12436593
27,1,2,46,2017.0,12.0,4.0,1,70,3789079
27,0,1,34,2010.0,9.0,1.0,1,72,11088183
27,1,4,47,2022.0,8.0,1.0,1,68,279017
27,1,2,18,1990.0,3.0,4.0,1,72,11088183
27,0,1,22,2000.0,2.0,1.0,1,72,11088183
27,0,1,8,2017.0,7.0,6.0,1,79,9701600
27,0,1,15,2000.0,2.0,1.0,1,72,11088183
27,1,2,10,2025.0,7.0,3.0,1,62,665686
27,1,2,35,2023.0,4.0,4.0,1,70,1194065
27,1,5,9,2022.0,12.0,4.0,1,40,77303
27,0,1,27,1999.0,11.0,2.0,0,78,15116155
27,1,2,5,2017.0,8.0,3.0,1,85,21687055
27,0,1,6,2016.0,10.0,4.0,1,84,23853911
27,1,2,18,2016.0,10.0,5.0,1,85,10381399
27,1,3,28,2021.0,4.0,4.0,1,63,288308
27,1,2,31,2016.0,3.0,0.0,1,81,25971799
27,0,1,12,2016.0,1.0,3.0,1,82,27099455
27,1,2,25,2015.0,12.0,4.0,1,84,12436593
27,1,3,39,2006.0,1.0,6.0,1,89,31088986
27,1,2,13,2011.0,12.0,1.0,1,84,12436593
27,1,2,57,2022.0,5.0,3.0,1,88,104677300
27,0,1,46,2022.0,6.0,4.0,0,76,12787604
27,0,1,71,2016.0,1.0,3.0,1,82,27099455
27,0,1,5,2016.0,3.0,0.0,1,81,25971799
27,1,3,59,2022.0,6.0,4.0,1,76,12787604
27,0,1,10,2008.0,1.0,1.0,1,72,11088183
27,1,2,8,2023.0,10.0,3.0,0,28,2084
27,0,1,10,2016.0,5.0,0.0,1,84,23853911
27,1,3,22,2020.0,10.0,4.0,1,49,272556
27,1,2,30,2024.0,7.0,3.0,1,54,232298
27,0,1,9,2014.0,7.0,1.0,0,84,12436593
27,0,1,12,2008.0,1.0,1.0,1,72,11088183
27,1,3,50,2005.0,10.0,6.0,1,81,15730309
27,1,3,12,1999.0,12.0,1.0,1,78,22592720
27,0,1,5,2023.0,7.0,4.0,1,72,4296406
27,0,1,13,1998.0,11.0,1.0,1,72,11088183
27,1,2,24,2021.0,10.0,4.0,0,64,212652
27,1,2,28,2017.0,11.0,5.0,1,57,885722
27,0,1,3,2016.0,5.0,0.0,1,84,23853911
27,0,1,22,2023.0,11.0,4.0,0,88,104677300
27,1,2,17,2005.0,10.0,6.0,1,78,22592720
27,0,1,9,2002.0,1.0,1.0,1,86,17967990
27,0,1,39,2023.0,11.0,3.0,0,95,103251589
27,1,2,8,2021.0,10.0,4.0,1,86,17967990
27,0,1,22,2015.0,4.0,0.0,0,87,24492412
27,1,2,41,2012.0,11.0,1.0,1,89,22723977
27,1,4,36,2017.0,2.0,4.0,0,89,22723977
27,0,1,8,2016.0,5.0,0.0,1,84,23853911
27,0,1,11,2024.0,2.0,1.0,0,85,14990942
27,1,2,40,2022.0,6.0,4.0,1,76,12787604
27,1,2,11,2020.0,8.0,4.0,1,72,4296406
27,0,1,35,2022.0,6.0,4.0,1,76,12787604
27,1,3,19,2006.0,1.0,6.0,1,72,11088183
27,0,1,11,1990.0,7.0,6.0,1,72,11088183
27,1,2,10,2021.0,9.0,5.0,0,82,6020889
27,1,2,10,2016.0,5.0,6.0,1,84,23853911
27,0,1,7,2016.0,5.0,0.0,1,84,23853911
27,1,2,24,2017.0,1.0,4.0,1,81,25971799
27,1,3,49,2024.0,2.0,4.0,1,41,46303
27,1,2,5,1999.0,1.0,4.0,1,86,17967990
27,1,3,46,2025.0,5.0,4.0,1,64,2227561
27,0,1,16,2020.0,7.0,4.0,0,82,6020889
27,0,1,34,0.0,0.0,0.0,1,76,12787604
27,1,2,8,1994.0,9.0,1.0,0,76,12787604
27,0,1,11,1991.0,10.0,1.0,1,72,11088183
27,1,2,22,2021.0,9.0,4.0,1,29,23018
27,0,1,21,2013.0,4.0,0.0,0,87,24492412
27,0,1,10,2000.0,12.0,1.0,0,86,17967990
27,1,2,7,2024.0,8.0,4.0,1,24,12028
27,0,1,19,2023.0,12.0,4.0,1,84,34311895
27,0,1,34,2022.0,6.0,4.0,1,76,12787604
27,0,1,7,2017.0,8.0,3.0,1,85,21687055
27,0,1,33,2006.0,1.0,6.0,1,86,17967990
27,0,1,11,0.0,0.0,0.0,1,78,22592720
27,1,2,30,2019.0,5.0,6.0,1,56,1034737
27,1,2,26,2020.0,10.0,0.0,1,84,23853911
27,0,1,17,2016.0,1.0,3.0,1,82,27099455
27,0,1,6,2011.0,12.0,1.0,1,84,12436593
27,1,2,30,2021.0,4.0,4.0,1,63,288308
27,0,1,12,2016.0,1.0,3.0,1,82,27099455
27,1,2,14,2015.0,6.0,1.0,1,76,5992801
27,0,1,31,2022.0,6.0,4.0,1,76,12787604
27,0,1,41,2006.0,1.0,6.0,1,89,31088986
27,0,1,23,2023.0,6.0,3.0,0,85,10381399
27,0,1,21,2013.0,4.0,0.0,0,87,24492412
27,1,2,51,2024.0,3.0,4.0,1,51,209430
27,0,1,11,2008.0,1.0,1.0,1,72,11088183
27,0,1,24,1993.0,12.0,1.0,1,72,11088183
27,0,1,15,2008.0,1.0,1.0,1,86,17967990
27,1,2,20,2020.0,5.0,4.0,1,65,1154589
27,1,2,27,2016.0,10.0,5.0,1,85,10381399
27,0,1,7,2010.0,1.0,4.0,1,86,17967990
26,0,1,8,2004.0,11.0,1.0,1,72,4296406
26,1,2,40,2006.0,1.0,6.0,1,89,31088986
26,0,1,8,2020.0,5.0,4.0,1,86,17967990
26,0,1,13,2020.0,1.0,4.0,1,86,17967990
26,0,1,4,2016.0,5.0,6.0,1,84,23853911
26,1,3,21,2016.0,5.0,6.0,1,84,23853911
26,0,1,26,2013.0,4.0,0.0,0,87,24492412
26,1,3,22,2014.0,7.0,0.0,0,71,12196294
26,0,1,19,2013.0,4.0,0.0,0,87,24492412
26,1,2,4,2021.0,2.0,4.0,1,72,4296406
26,1,3,18,2010.0,11.0,1.0,1,45,205700
26,0,1,8,1999.0,11.0,1.0,1,72,4296406
26,0,1,13,2003.0,11.0,1.0,1,78,22592720
26,0,1,23,2023.0,11.0,3.0,0,95,103251589
26,0,1,16,2012.0,1.0,1.0,1,89,22723977
26,1,6,38,2023.0,9.0,4.0,0,71,3586864
26,0,1,11,1998.0,11.0,1.0,1,72,11088183
26,0,1,11,1991.0,10.0,1.0,1,72,11088183
26,1,3,33,2006.0,1.0,6.0,1,89,31088986
26,1,2,9,2018.0,3.0,4.0,1,10,336
26,1,4,23,2017.0,9.0,4.0,1,84,12436593
26,1,2,28,2020.0,10.0,0.0,1,84,23853911
26,0,1,5,2016.0,5.0,0.0,1,84,23853911
26,1,2,15,2007.0,1.0,1.0,0,36,38495
26,1,2,10,2017.0,11.0,4.0,1,85,21687055
26,0,1,18,2016.0,5.0,0.0,1,84,23853911
26,0,1,40,2022.0,3.0,4.0,1,82,6020889
26,0,1,5,2016.0,5.0,6.0,1,84,23853911
26,1,3,48,2021.0,5.0,3.0,1,14,1504
26,0,1,13,2021.0,7.0,4.0,1,72,4296406
26,1,2,33,2009.0,1.0,3.0,0,86,17967990
26,0,1,9,1998.0,11.0,1.0,1,72,11088183
26,0,1,17,2016.0,1.0,3.0,1,82,27099455
26,0,1,11,2025.0,3.0,4.0,1,81,12087189
26,0,1,11,2011.0,12.0,1.0,1,84,12436593
26,1,2,10,2024.0,11.0,4.0,1,30,6809
26,0,1,12,2012.0,1.0,1.0,1,89,22723977
26,1,2,8,2021.0,10.0,4.0,1,86,17967990
26,1,3,10,2010.0,11.0,1.0,1,45,205700
26,0,1,20,1992.0,11.0,1.0,1,72,11088183
26,0,1,14,2012.0,1.0,1.0,1,89,22723977
26,0,1,28,1994.0,9.0,1.0,0,76,12787604
26,1,2,18,2016.0,5.0,6.0,1,84,23853911
26,1,2,2,2017.0,2.0,4.0,0,89,22723977
26,0,1,54,2022.0,6.0,4.0,1,76,12787604
26,1,3,15,2016.0,9.0,3.0,1,37,98667
26,1,2,24,2023.0,8.0,2.0,0,58,619165
26,1,2,17,2025.0,7.0,4.0,1,59,1030913
26,1,2,42,2006.0,1.0,6.0,1,89,31088986
26,1,2,17,2002.0,1.0,1.0,1,86,17967990
26,1,4,12,2019.0,2.0,1.0,1,72,4296406
26,0,1,40,2021.0,10.0,3.0,0,72,4296406
26,1,2,22,2016.0,3.0,0.0,1,81,25971799
26,0,1,8,2015.0,7.0,4.0,1,84,12436593
26,0,1,7,2007.0,6.0,4.0,1,86,17967990
26,1,2,34,2020.0,1.0,2.0,1,27,11418
26,0,1,21,1993.0,12.0,1.0,1,72,11088183
26,0,1,69,2015.0,4.0,0.0,0,87,24492412
26,0,1,13,2006.0,1.0,6.0,1,72,11088183
26,1,4,62,2015.0,3.0,4.0,1,59,710619
26,0,1,33,2006.0,1.0,6.0,1,89,31088986
26,1,2,21,2015.0,12.0,4.0,1,84,12436593
26,1,2,29,2019.0,4.0,4.0,0,12,924
26,0,1,18,2007.0,1.0,1.0,1,72,4296406
26,1,3,39,2014.0,4.0,1.0,1,72,4296406
26,1,2,23,2006.0,1.0,6.0,1,61,1358705
26,1,2,7,2007.0,1.0,1.0,0,36,38495
26,0,1,2,2012.0,11.0,1.0,1,89,22723977
26,0,1,13,2019.0,7.0,4.0,1,72,4296406
26,1,2,3,2016.0,3.0,4.0,0,74,14647118
26,1,3,38,2018.0,5.0,4.0,1,32,544586
26,1,2,25,2015.0,12.0,4.0,1,84,12436593
26,0,1,44,2011.0,7.0,2.0,1,89,22723977
26,1,3,17,0.0,0.0,0.0,1,78,22592720
26,1,3,2,2014.0,6.0,1.0,1,9,381
25,1,4,27,2014.0,9.0,4.0,0,71,12196294
25,0,1,33,2001.0,3.0,1.0,0,78,22592720
25,0,1,13,2020.0,5.0,4.0,1,86,17967990
25,1,2,64,2022.0,5.0,3.0,1,88,104677300
25,1,3,39,2015.0,12.0,4.0,1,84,12436593
25,1,2,19,1999.0,12.0,1.0,1,78,22592720
25,1,4,66,2018.0,6.0,4.0,1,73,1689887
25,0,1,6,2014.0,2.0,1.0,1,82,6020889
25,1,2,39,2024.0,3.0,4.0,1,51,209430
25,0,1,8,2014.0,8.0,4.0,1,84,12436593
25,1,2,40,2023.0,11.0,3.0,0,95,103251589
25,1,2,7,2022.0,8.0,4.0,1,28,5472
25,1,2,8,2023.0,3.0,3.0,1,56,106934
25,0,1,8,2007.0,1.0,1.0,1,72,4296406
25,1,6,32,2005.0,10.0,6.0,1,78,22592720
25,0,1,16,2023.0,9.0,4.0,1,82,19276073
25,0,1,6,2014.0,4.0,3.0,1,76,5992801
25,0,1,22,1999.0,11.0,2.0,0,78,15116155
25,0,1,14,2007.0,1.0,1.0,1,72,4296406
25,0,1,7,2011.0,12.0,1.0,1,84,12436593
25,1,2,37,2022.0,8.0,6.0,1,84,34311895
25,0,1,15,2004.0,11.0,1.0,1,72,4296406
25,0,1,5,1991.0,10.0,1.0,1,72,11088183
25,1,3,14,2006.0,1.0,6.0,0,61,1358705
25,1,2,35,2006.0,1.0,6.0,1,61,1358705
25,1,5,16,2025.0,4.0,4.0,1,72,11088183
25,1,3,31,2020.0,12.0,3.0,1,9,9060
25,0,1,15,2000.0,2.0,1.0,1,72,11088183
25,0,1,16,2016.0,3.0,0.0,1,81,25971799
25,0,1,18,2015.0,4.0,0.0,0,87,24492412
25,1,2,26,2020.0,2.0,4.0,1,80,11026955
25,1,3,15,2024.0,2.0,3.0,1,74,5845159
25,1,2,14,2007.0,1.0,1.0,0,36,38495
25,0,1,27,2022.0,6.0,4.0,1,76,12787604
25,0,1,24,2013.0,4.0,0.0,0,87,24492412
25,0,1,23,2022.0,5.0,3.0,0,88,104677300
25,1,2,13,2014.0,11.0,1.0,1,84,12436593
25,0,1,12,1997.0,11.0,1.0,1,76,12787604
25,1,2,22,2024.0,1.0,1.0,1,84,23853911
25,0,1,10,2016.0,5.0,0.0,1,84,23853911
25,1,2,14,2021.0,3.0,4.0,1,46,113296
25,1,3,27,2016.0,3.0,4.0,0,74,14647118
25,0,1,12,2017.0,5.0,3.0,1,85,10381399
25,0,1,14,2014.0,4.0,3.0,1,76,5992801
25,1,2,18,2012.0,7.0,1.0,1,72,4296406
25,0,1,8,2012.0,7.0,1.0,1,72,4296406
25,1,3,17,2021.0,10.0,4.0,1,86,17967990
25,1,3,68,2022.0,6.0,4.0,1,76,12787604
25,0,1,11,1990.0,7.0,6.0,1,72,11088183
25,1,2,32,2015.0,7.0,4.0,1,86,17967990
25,0,1,10,2000.0,2.0,1.0,1,72,11088183
25,0,1,20,2022.0,4.0,1.0,0,89,22723977
25,0,1,18,2024.0,12.0,4.0,0,85,14990942
25,1,2,30,2019.0,7.0,4.0,1,72,4296406
25,0,1,7,2013.0,12.0,1.0,1,82,6020889
25,0,1,25,2022.0,6.0,4.0,1,76,12787604
25,0,1,17,2013.0,12.0,1.0,1,82,6020889
25,1,2,35,2004.0,11.0,1.0,1,72,4296406
25,1,3,21,2023.0,11.0,3.0,1,76,7733794
25,0,1,48,2022.0,5.0,3.0,1,88,104677300
25,1,2,33,2004.0,11.0,1.0,0,72,4296406
25,1,5,55,2024.0,2.0,3.0,0,69,1044048
25,1,4,34,2018.0,8.0,4.0,1,84,12436593
25,0,1,27,1991.0,5.0,1.0,1,63,6655056
25,1,2,30,2022.0,8.0,6.0,1,84,34311895
25,0,1,44,2022.0,6.0,4.0,0,76,12787604
25,1,2,23,2021.0,4.0,4.0,1,63,288308
25,1,3,9,2023.0,3.0,4.0,1,59,1429932
25,1,2,28,2017.0,1.0,4.0,1,81,25971799
25,0,1,18,2025.0,6.0,3.0,0,81,25971799
25,0,1,23,2023.0,11.0,4.0,0,88,104677300
25,0,1,5,2016.0,5.0,0.0,1,84,23853911
25,1,3,52,2023.0,8.0,4.0,0,64,190126
25,0,1,18,2004.0,11.0,1.0,1,72,4296406
25,0,1,11,2010.0,9.0,1.0,1,72,11088183
25,0,1,9,2012.0,1.0,1.0,1,89,22723977
25,0,1,14,2012.0,11.0,1.0,1,89,22723977
25,0,1,22,1999.0,11.0,1.0,1,72,4296406
25,0,1,4,2017.0,8.0,3.0,1,85,21687055
24,0,1,34,1998.0,11.0,1.0,1,72,11088183
24,0,1,47,2004.0,11.0,1.0,1,72,4296406
24,1,2,25,2018.0,11.0,0.0,1,79,9701600
24,0,1,24,2005.0,11.0,4.0,1,76,12787604
24,0,1,20,2000.0,2.0,1.0,1,72,11088183
24,0,1,7,2014.0,11.0,2.0,1,84,12436593
24,0,1,17,2012.0,1.0,1.0,1,89,22723977
24,1,2,18,1998.0,11.0,1.0,1,72,11088183
24,1,2,32,1999.0,11.0,1.0,1,72,4296406
24,1,2,46,2018.0,1.0,4.0,1,54,2499280
24,0,1,15,2012.0,7.0,1.0,1,72,4296406
24,1,2,3,2021.0,10.0,4.0,1,86,17967990
24,1,4,10,2023.0,8.0,4.0,1,44,104998
24,0,1,15,1999.0,1.0,4.0,1,86,17967990
24,0,1,13,2014.0,4.0,1.0,1,72,4296406
24,0,1,10,2002.0,1.0,1.0,1,86,17967990
24,0,1,17,2014.0,8.0,4.0,1,84,12436593
24,0,1,16,2019.0,7.0,4.0,1,72,4296406
24,0,1,14,2014.0,2.0,1.0,1,82,6020889
24,0,1,7,2019.0,7.0,4.0,0,82,6020889
24,1,2,6,2010.0,1.0,4.0,1,86,17967990
24,1,2,39,2022.0,6.0,4.0,1,76,12787604
24,1,2,22,2004.0,11.0,1.0,1,72,4296406
24,0,1,11,2014.0,2.0,1.0,1,82,6020889
24,0,1,13,2016.0,5.0,6.0,1,84,23853911
24,0,1,36,2001.0,3.0,1.0,0,78,22592720
24,0,1,10,2011.0,12.0,1.0,1,84,12436593
24,1,3,14,2006.0,1.0,6.0,0,61,1358705
24,0,1,30,2022.0,4.0,1.0,0,89,22723977
24,0,1,8,2024.0,12.0,4.0,0,85,14990942
24,0,1,24,2010.0,9.0,1.0,1,72,11088183
24,0,1,34,2004.0,9.0,3.0,1,83,18912162
24,1,3,13,2018.0,4.0,0.0,1,45,310364
24,1,6,20,2023.0,2.0,4.0,1,78,22592720
24,1,3,13,2023.0,11.0,4.0,1,74,5845159
24,1,2,36,2005.0,8.0,5.0,0,83,18912162
24,1,2,28,2019.0,7.0,4.0,1,72,4296406
24,0,1,28,2023.0,11.0,3.0,0,95,103251589
24,1,2,10,1999.0,1.0,4.0,1,86,17967990
24,1,5,11,2022.0,12.0,4.0,1,40,77303
24,0,1,19,0.0,0.0,0.0,1,33,92403
24,0,1,8,2008.0,1.0,1.0,1,72,4296406
24,0,1,26,2015.0,4.0,0.0,0,87,24492412
24,0,1,25,2023.0,11.0,4.0,0,88,104677300
24,1,2,54,1990.0,7.0,6.0,1,72,11088183
24,1,2,16,2007.0,6.0,4.0,1,86,17967990
24,1,3,62,2019.0,7.0,4.0,0,72,4296406
24,0,1,31,1999.0,11.0,2.0,0,78,15116155
24,0,1,16,1998.0,11.0,1.0,1,72,11088183
24,0,1,21,2014.0,8.0,4.0,1,84,12436593
24,1,2,28,2024.0,1.0,1.0,1,84,23853911
24,1,2,12,2017.0,2.0,4.0,0,89,22723977
24,1,2,9,2012.0,7.0,1.0,1,72,4296406
24,1,3,23,2008.0,1.0,1.0,1,72,4296406
24,0,1,22,2025.0,6.0,3.0,0,81,25971799
24,0,1,37,2006.0,1.0,6.0,1,31,14160
24,1,3,44,2021.0,1.0,1.0,1,52,531857
24,0,1,48,2022.0,6.0,4.0,0,76,12787604
24,1,2,5,2021.0,10.0,4.0,1,86,17967990
24,1,2,5,2003.0,11.0,0.0,1,78,15116155
24,1,3,56,2023.0,8.0,4.0,0,46,13537
24,1,3,13,2003.0,11.0,0.0,0,58,1858890
24,0,1,24,2019.0,7.0,4.0,0,72,4296406
24,0,1,12,1990.0,3.0,4.0,1,72,11088183
24,0,1,4,2016.0,5.0,6.0,1,84,23853911
24,0,1,16,2018.0,12.0,4.0,1,72,11088183
24,1,3,10,2024.0,7.0,3.0,0,74,7702734
24,0,1,5,2016.0,10.0,4.0,1,84,23853911
24,1,4,73,2023.0,9.0,3.0,1,81,25971799
24,1,2,12,2017.0,12.0,0.0,1,84,12436593
24,0,1,14,2000.0,2.0,1.0,1,72,11088183
24,1,2,8,2021.0,10.0,4.0,1,86,17967990
23,1,2,21,2019.0,8.0,3.0,1,65,1154589
23,1,3,38,2004.0,11.0,1.0,1,72,4296406
23,1,2,25,2012.0,11.0,1.0,1,89,22723977
23,1,2,43,2023.0,4.0,1.0,1,70,4797032
23,1,2,29,2019.0,7.0,4.0,1,72,4296406
23,1,2,13,2018.0,8.0,2.0,1,63,1207260
23,0,1,8,2020.0,7.0,4.0,1,82,6020889
23,1,3,19,2006.0,1.0,6.0,0,61,1358705
23,1,3,55,2002.0,9.0,1.0,0,72,4296406
23,0,1,6,2015.0,12.0,4.0,1,84,12436593
23,0,1,9,1991.0,10.0,1.0,1,72,11088183
23,0,1,8,2010.0,1.0,4.0,1,86,17967990
23,1,2,9,2000.0,12.0,1.0,1,86,17967990
23,1,3,15,2010.0,11.0,1.0,1,45,205700
23,1,2,8,2020.0,7.0,4.0,1,82,6020889
23,1,4,71,2024.0,12.0,0.0,0,81,15730309
23,0,1,27,2006.0,1.0,6.0,1,86,17967990
23,0,1,34,2002.0,9.0,1.0,0,72,4296406
23,1,2,34,2025.0,3.0,4.0,1,81,12087189
23,0,1,14,2014.0,11.0,1.0,1,84,12436593
23,1,2,6,2017.0,5.0,4.0,1,63,1833054
23,1,2,28,2006.0,1.0,6.0,0,89,31088986
23,1,2,25,2004.0,11.0,1.0,1,72,4296406
23,0,1,53,0.0,0.0,0.0,0,76,12787604
23,0,1,48,2001.0,3.0,1.0,0,78,22592720
23,1,3,6,2019.0,6.0,3.0,1,66,2139107
23,0,1,14,2023.0,6.0,4.0,0,43,32449
23,1,2,8,2000.0,12.0,1.0,1,86,17967990
23,0,1,31,2022.0,5.0,3.0,0,88,104677300
23,1,2,28,2024.0,1.0,1.0,1,84,23853911
23,0,1,19,2025.0,9.0,3.0,0,81,25971799
23,0,1,17,1993.0,12.0,1.0,0,72,11088183
23,0,1,38,0.0,0.0,0.0,1,76,12787604
23,1,2,20,2023.0,5.0,2.0,0,70,1194065
23,0,1,27,2023.0,6.0,4.0,0,43,32449
23,1,2,3,2014.0,4.0,3.0,1,76,5992801
23,0,1,4,2013.0,9.0,0.0,0,87,24492412
23,0,1,42,1994.0,9.0,1.0,0,76,12787604
23,0,1,7,2016.0,5.0,0.0,1,84,23853911
23,0,1,14,2024.0,12.0,4.0,0,85,14990942
23,1,3,37,2016.0,10.0,4.0,1,84,23853911
23,1,3,13,2017.0,9.0,4.0,1,84,12436593
23,1,3,30,2015.0,6.0,1.0,1,76,5992801
23,0,1,15,2012.0,10.0,4.0,0,72,11088183
23,0,1,31,2024.0,5.0,4.0,1,85,10381399
23,0,1,27,2005.0,11.0,4.0,1,76,12787604
23,1,2,46,2018.0,6.0,4.0,1,70,2489500
23,1,2,4,2019.0,5.0,4.0,0,58,42766
23,1,2,12,2003.0,11.0,0.0,0,22,7497
23,1,2,9,2021.0,6.0,4.0,1,19,2249
23,1,4,12,2023.0,11.0,4.0,1,74,5845159
23,1,2,25,2004.0,11.0,1.0,1,72,4296406
23,0,1,17,2023.0,6.0,4.0,0,43,32449
23,0,1,10,2014.0,11.0,1.0,1,84,12436593
23,0,1,27,2022.0,5.0,3.0,0,88,104677300
23,0,1,8,2010.0,1.0,4.0,1,86,17967990
23,1,5,9,2022.0,12.0,4.0,1,40,77303
23,1,5,4,2022.0,12.0,4.0,1,40,77303
23,0,1,8,1999.0,1.0,4.0,1,86,17967990
23,0,1,16,2006.0,1.0,6.0,1,72,11088183
23,1,2,35,2016.0,10.0,5.0,1,85,10381399
23,1,2,28,2017.0,5.0,3.0,1,85,10381399
23,1,5,10,2022.0,12.0,4.0,1,40,77303
23,1,2,22,2022.0,8.0,6.0,1,84,34311895
23,1,3,52,1990.0,7.0,6.0,1,72,11088183
23,0,1,17,2018.0,6.0,4.0,1,45,180738
23,1,2,52,2017.0,12.0,4.0,1,82,17353539
23,1,2,32,2022.0,8.0,6.0,1,84,34311895
23,1,2,34,2004.0,11.0,1.0,1,72,4296406
23,1,2,29,2023.0,11.0,4.0,1,74,8309985
23,1,3,21,2008.0,1.0,1.0,1,72,4296406
23,0,1,48,2022.0,5.0,3.0,0,88,104677300
23,1,2,30,2017.0,1.0,4.0,1,72,4281927
23,0,1,27,1999.0,11.0,2.0,0,78,15116155
23,0,1,32,0.0,0.0,0.0,0,63,6655056
23,1,2,15,0.0,0.0,0.0,1,33,92403
23,0,1,7,2019.0,7.0,4.0,0,72,4296406
23,1,2,7,2020.0,7.0,4.0,1,82,6020889
23,1,2,27,2023.0,5.0,1.0,0,82,6020889
23,0,1,28,1999.0,11.0,2.0,0,78,15116155
23,1,5,6,2022.0,12.0,4.0,1,40,77303
23,1,3,20,1998.0,11.0,1.0,1,72,11088183
23,0,1,8,2002.0,1.0,1.0,1,86,17967990
23,0,1,14,2020.0,7.0,4.0,0,82,6020889
23,1,2,61,2018.0,4.0,4.0,1,72,4296406
23,1,3,10,2017.0,11.0,4.0,1,85,21687055
23,0,1,10,1993.0,12.0,1.0,0,72,11088183
23,0,1,14,2002.0,1.0,1.0,1,86,17967990
23,0,1,13,2013.0,12.0,1.0,1,82,6020889
23,0,1,22,2022.0,6.0,4.0,1,76,12787604
23,1,3,6,2017.0,11.0,4.0,1,85,21687055
23,0,1,22,1999.0,11.0,2.0,0,78,15116155
22,0,1,27,2014.0,2.0,1.0,1,82,6020889
22,0,1,12,2010.0,9.0,1.0,1,72,11088183
22,1,4,27,2014.0,9.0,4.0,0,71,12196294
22,0,1,34,2009.0,8.0,1.0,0,88,104677300
22,1,3,16,2020.0,12.0,4.0,1,30,30798
22,1,3,15,2023.0,7.0,1.0,1,90,41193212
22,1,2,50,2023.0,9.0,3.0,1,81,25971799
22,1,2,8,2017.0,11.0,4.0,1,85,21687055
22,1,2,20,2012.0,7.0,1.0,1,72,4296406
22,1,2,27,2020.0,10.0,0.0,1,84,23853911
22,0,1,24,2007.0,1.0,1.0,1,72,4296406
22,0,1,15,2000.0,12.0,1.0,1,86,17967990
22,1,3,25,2023.0,2.0,4.0,1,58,345727
22,1,2,32,2015.0,12.0,4.0,1,84,12436593
22,1,2,28,2019.0,7.0,4.0,1,72,4296406
22,1,2,21,2025.0,1.0,4.0,1,82,6020889
22,0,1,20,2005.0,1.0,5.0,1,83,18912162
22,1,3,14,2015.0,2.0,0.0,0,64,2927908
22,1,2,33,2005.0,1.0,5.0,1,47,196477
22,1,4,65,2019.0,12.0,1.0,0,88,122888289
22,0,1,22,2014.0,2.0,1.0,1,82,6020889
22,0,1,20,2008.0,1.0,1.0,1,72,4296406
22,1,2,4,2023.0,2.0,4.0,1,78,22592720
22,1,3,54,2020.0,10.0,0.0,1,84,23853911
22,1,2,5,2023.0,5.0,2.0,1,70,1194065
22,0,1,38,0.0,0.0,0.0,1,33,92403
22,1,3,23,2024.0,2.0,3.0,0,69,1044048
22,1,4,31,2014.0,9.0,4.0,0,71,12196294
22,0,1,27,2008.0,1.0,1.0,1,72,11088183
22,1,2,26,2015.0,12.0,4.0,1,82,6020889
22,1,2,13,2017.0,5.0,4.0,1,63,1833054
22,1,3,36,2016.0,3.0,0.0,1,71,1935858
22,0,1,8,2016.0,5.0,6.0,1,84,23853911
22,1,3,57,2019.0,8.0,4.0,0,48,40758
22,0,1,4,2013.0,9.0,0.0,0,87,24492412
22,1,4,22,2023.0,10.0,1.0,1,86,17967990
22,0,1,37,2003.0,9.0,1.0,0,78,22592720
22,1,2,15,2016.0,3.0,4.0,0,74,14647118
22,1,2,51,2024.0,11.0,3.0,1,85,42616046
22,1,3,25,2023.0,7.0,1.0,1,90,41193212
22,1,3,51,2024.0,12.0,0.0,0,81,15730309
22,0,1,13,2013.0,12.0,1.0,1,82,6020889
22,0,1,18,2014.0,8.0,4.0,1,84,12436593
22,0,1,32,2010.0,9.0,1.0,1,72,11088183
22,0,1,17,2004.0,11.0,1.0,1,72,4296406
22,0,1,12,1998.0,11.0,1.0,1,72,11088183
22,0,1,14,0.0,0.0,0.0,1,33,92403
22,1,2,16,2016.0,5.0,1.0,0,15,3613
22,1,3,8,2023.0,5.0,1.0,0,82,6020889
22,1,2,10,1999.0,1.0,4.0,1,86,17967990
22,1,2,25,2025.0,5.0,1.0,1,49,93972
22,0,1,58,2022.0,5.0,3.0,1,88,104677300
22,0,1,11,2015.0,12.0,4.0,1,84,12436593
22,1,2,23,2012.0,7.0,1.0,1,72,4296406
22,0,1,13,2016.0,5.0,6.0,1,84,23853911
22,0,1,13,2011.0,12.0,1.0,1,84,12436593
22,0,1,7,2000.0,12.0,1.0,1,86,17967990
22,0,1,11,2019.0,7.0,4.0,1,72,4296406
22,1,2,25,2024.0,12.0,0.0,0,81,15730309
22,1,2,20,2014.0,8.0,4.0,1,84,12436593
22,0,1,24,2022.0,6.0,4.0,0,76,12787604
22,1,3,17,2025.0,10.0,4.0,0,36,17530
22,0,1,12,2024.0,12.0,4.0,0,85,14990942
22,0,1,15,2014.0,8.0,4.0,1,84,12436593
22,1,2,22,2024.0,1.0,1.0,1,84,23853911
